HSPF_BLOCK,HSPF_TABLE,PARAMETER_NAME,TYPE,START,STOP,DEFAULT_TEXT,DEFAULT_METR,MIN_METR,MAX_METR,DEFAULT_ENGL,MIN_ENGL,MAX_ENGL,VALID,PARAMETER_HELP
BMPRAC,PLANK-FRAC,OPNIDLAST,int,5,10,,,1,,,1,,,*** BMPRAC to which these data apply.
BMPRAC,PLANK-FRAC,PLKFRC1,float,10,20,,0,0,1,0,0,1,,*** PLKFRC(1) is the BMP removal fraction for phytoplankton.
BMPRAC,PLANK-FRAC,PLKFRC2,float,20,30,,0,0,1,0,0,1,,*** PLKFRC(2) is the BMP removal fraction for zooplankton.
BMPRAC,PLANK-FRAC,PLKFRC3,float,30,40,,0,0,1,0,0,1,,"*** PLKFRC(3) is the BMP removal fraction for dead refractory organic
*** nitrogen."
BMPRAC,PLANK-FRAC,PLKFRC4,float,40,50,,0,0,1,0,0,1,,"*** PLKFRC(4) is the BMP removal fraction for dead refractory organic
*** phosphorus."
BMPRAC,PLANK-FRAC,PLKFRC5,float,50,60,,0,0,1,0,0,1,,"*** PLKFRC(5) is the BMP removal fraction for dead refractory organic
*** carbon."
BMPRAC,PRINT-INFO,OPNID,int,0,5,,,1,,,1,,,*** BMPRAC to which these data apply.
BMPRAC,PRINT-INFO,OPNIDLAST,int,5,10,,,1,,,1,,,*** BMPRAC to which these data apply.
BMPRAC,PRINT-INFO,FLOWPR,int,10,15,,4,2,6,4,2,6,,*** Printout level for flow.
BMPRAC,PRINT-INFO,CONSPR,int,15,20,,4,2,6,4,2,6,,*** Printout level for conservatives.
BMPRAC,PRINT-INFO,HEATPR,int,20,25,,4,2,6,4,2,6,,*** Printout level for heat.
BMPRAC,PRINT-INFO,SEDPR,int,25,30,,4,2,6,4,2,6,,*** Printout level for sediment.
BMPRAC,PRINT-INFO,GQPR,int,30,35,,4,2,6,4,2,6,,*** Printout level for general quals.
BMPRAC,PRINT-INFO,OXRXPR,int,35,40,,4,2,6,4,2,6,,*** Printout level for oxygen components.
BMPRAC,PRINT-INFO,NUTPR,int,40,45,,4,2,6,4,2,6,,*** Printout level for nutrients.
BMPRAC,PRINT-INFO,PLNKPR,int,45,50,,4,2,6,4,2,6,,*** Printout level for plankton components.
BMPRAC,PRINT-INFO,PHPR,int,50,55,,4,2,6,4,2,6,,*** Printout level for pH and inorganic carbon.
BMPRAC,PRINT-INFO,PIVL,int,55,60,,1,1,1440,1,1,1440,,"*** A value need only be supplied for PIVL if one or more sections have a
*** printout level of 2. For those sections, printout will occur every PIVL
*** intervals (that is, every PDELT=PIVL*DELT mins). PIVL must be chosen
*** such that there are an integer no. of PDELT periods in a day."
BMPRAC,PRINT-INFO,PYREND,int,60,65,,9,1,12,9,1,12,,"*** PYREND is the calendar month which will terminate the year for printout
*** purposes. Thus, the annual summary can reflect the situation over the
*** past water year or the past calendar year, etc."
BMPRAC,SED-FLAG,OPNID,int,0,5,,,1,,,1,,,*** BMPRAC to which these data apply.
BMPRAC,SED-FLAG,OPNIDLAST,int,5,10,,,1,,,1,,,*** BMPRAC to which these data apply.
BMPRAC,SED-FLAG,SEDFG1,int,10,15,,0,0,999,0,0,999,,"*** Value of 0 indicates that the BMP removal factor for sand is constant,
*** given in SED-FRAC. A value greater than 0 indicates the index number of
*** the MONTH-DATA block to be used to specify the monthly removal
*** factors."
BMPRAC,SED-FLAG,SEDFG2,int,15,20,,0,0,999,0,0,999,,"*** Value of 0 indicates that the BMP removal factor for silt is constant,
*** given in SED-FRAC. A value greater than 0 indicates the index number of
*** the MONTH-DATA block to be used to specify the monthly removal
*** factors."
BMPRAC,SED-FLAG,SEDFG3,int,20,25,,0,0,999,0,0,999,,"*** Value of 0 indicates that the BMP removal factor for clay is constant,
*** given in SED-FRAC. A value greater than 0 indicates the index number of
*** the MONTH-DATA block to be used to specify the monthly removal
*** factors."
BMPRAC,SED-FRAC,OPNID,int,0,5,,,1,,,1,,,*** BMPRAC to which these data apply.
BMPRAC,SED-FRAC,OPNIDLAST,int,5,10,,,1,,,1,,,*** BMPRAC to which these data apply.
BMPRAC,SED-FRAC,SEDFRC1,float,10,20,,0,0,1,0,0,1,,*** SEDFRC(1) is the BMP removal fraction for sand.
BMPRAC,SED-FRAC,SEDFRC2,float,20,30,,0,0,1,0,0,1,,*** SEDFRC(2) is the BMP removal fraction for silt.
BMPRAC,SED-FRAC,SEDFRC3,float,30,40,,0,0,1,0,0,1,,*** SEDFRC(3) is the BMP removal fraction for clay.
CATEGORY,,TAG,string,3,5,,,,,,,,,
CATEGORY,,CATNAM,string,6,22,,,,,,,,,
COPY,TIMESERIES,OPNID,int,0,5,,,1,,,1,,,*** COPY operations to which these data apply.
COPY,TIMESERIES,OPNIDLAST,int,5,10,,,1,,,1,,,*** COPY operations to which these data apply.
COPY,TIMESERIES,NPT,int,10,15,,0,0,20,0,0,20,,*** NPT is the number of point-valued time series to be copied.
COPY,TIMESERIES,NMN,int,15,20,,0,0,20,0,0,20,,*** NMN is the number of mean-valued time series to be copied.
DISPLY,DISPLY-INFO1,OPNID,int,0,5,,,1,,,1,,,*** DISPLY to which these data apply.
DISPLY,DISPLY-INFO1,OPNIDLAST,int,5,10,,,1,,,1,,,*** DISPLY to which these data apply.
DISPLY,DISPLY-INFO1,TITLE,string,10,38,,,,,,,,,"*** TITLE is the title (up to 28 characters) that will be printed at the top
*** of each page of the display."
DISPLY,DISPLY-INFO1,TRAN,string,41,45,SUM,,,,,,,"['SUM', 'AVER', 'MAX', 'MIN', 'LAST']","*** TRAN is the ""transformation code"", used to aggregate data from the basic
*** interval (internal time step) to the various display intervals (for both
*** short- and long-span displays). Valid values are: SUM, AVER, MAX, MIN,
*** LAST."
DISPLY,DISPLY-INFO1,PIVL,int,45,50,,0,0,1440,0,0,1440,,"*** PIVL is the no. of basic time intervals (DELT mins each) to be
*** aggregated to get to the interval of the data printed in a shortspan
*** display. If PIVL=0, a short-span display is not produced."
DISPLY,DISPLY-INFO1,DIGIT1,int,54,55,,0,0,7,0,0,7,,"*** DIGIT1 is the no. of decimal digits to be used to print data in the
*** short-span display. Valid values are 0 to 7."
DISPLY,DISPLY-INFO1,FILE1,int,55,60,,6,6,99,6,6,99,,"*** FILE1 is the Fortran unit no. of the file to which a short- span display
*** will be routed."
DISPLY,DISPLY-INFO1,PYRFG,int,60,65,,0,0,1,0,0,1,,"*** PYRFG: value of 1 means a long-span display (annual summary of daily
*** values) is required; 0 means it is not."
DISPLY,DISPLY-INFO1,DIGIT2,int,69,70,,0,0,7,0,0,7,,"*** DIGIT2 is the no. of decimal digits to be used to print data in the
*** long-span display. Valid values are 0 to 7."
DISPLY,DISPLY-INFO1,FILE2,int,70,75,,6,6,99,6,6,99,,"*** FILE2 is the Fortran unit no. of the file to which a long- span display
*** will be routed."
DISPLY,DISPLY-INFO1,PYREND,int,75,80,,9,1,12,9,1,12,,"*** PYREND is the calendar month which will appear at the right-hand
*** extremity of an annual summary."
DISPLY,DISPLY-INFO2,OPNID,int,0,5,,,1,,,1,,,*** DISPLY to which these data apply.
DISPLY,DISPLY-INFO2,OPNIDLAST,int,5,10,,,1,,,1,,,*** DISPLY to which these data apply.
DISPLY,DISPLY-INFO2,MULTA,float,10,20,,1,,,1,,,,"*** A is a parameter to convert data from internal units to display units:
*** Display value = A * (internal value) + B"
DISPLY,DISPLY-INFO2,ADDB,float,20,30,,0,,,0,,,,"*** B is a parameter to convert data from internal units to display units:
*** Display value = A * (internal value) + B"
DISPLY,DISPLY-INFO2,THRES1,float,30,40,,0,,,0,,,,"*** THRSH1 is the threshhold value for a short-span display. When the
*** individual values in a row of the display have been aggregated to get
*** the ""row value"" (hour- or day-value, depending on the display interval),
*** if the row-value is greater than THRSH1 the row is printed, else it is
*** omitted."
DISPLY,DISPLY-INFO2,THRES2,float,40,50,,0,,,0,,,,*** THRSH2 is not presently used.
DURANL,DURATIONS,OPNID,int,0,5,,,,,,,,,*** DURANL to which these data apply.
DURANL,DURATIONS,OPNIDLAST,int,5,10,,,,,,,,,*** DURANL to which these data apply.
DURANL,DURATIONS,DURAT1,int,10,15,,1,1,1,1,1,1,,"*** DURAT(*) is an array which contains the NDUR different durations for
*** which the time series will be analyzed (NDUR was specified in Table-type
*** GEN-DURDATA). The durations are expressed in multiples of the internal
*** time step specified in the OPN SEQUENCE Block (Section 4. 3). The
*** analysis algorithm requires that the first duration be 1 time step, but
*** the others can have any value."
DURANL,DURATIONS,DURAT2,int,15,20,,2,2,,2,2,,,
DURANL,DURATIONS,DURAT3,int,20,25,,2,2,,2,2,,,
DURANL,DURATIONS,DURAT4,int,25,30,,2,2,,2,2,,,
DURANL,DURATIONS,DURAT5,int,30,35,,2,2,,2,2,,,
DURANL,DURATIONS,DURAT6,int,35,40,,2,2,,2,2,,,
DURANL,DURATIONS,DURAT7,int,40,45,,2,2,,2,2,,,
DURANL,DURATIONS,DURAT8,int,45,50,,2,2,,2,2,,,
DURANL,DURATIONS,DURAT9,int,50,55,,2,2,,2,2,,,
DURANL,DURATIONS,DURA10,int,55,60,,2,2,,2,2,,,
DURANL,GEN-DURDATA,OPNID,int,0,5,,,,,,,,,*** DURANL to which these data apply.
DURANL,GEN-DURDATA,OPNIDLAST,int,5,10,,,,,,,,,*** DURANL to which these data apply.
DURANL,GEN-DURDATA,TITLE,string,10,50,,,,,,,,,"*** TITLE is the title which the user gives to the duration analysis
*** operation."
DURANL,GEN-DURDATA,NDUR,int,50,55,,1,1,10,1,1,10,,"*** NDUR is the no. of durations for which the time series will be
*** analyzed."
DURANL,GEN-DURDATA,NLEV,int,55,60,,1,1,20,1,1,20,,"*** NLEV is the no. of ""levels"" which will be used in analyzing the time
*** series."
DURANL,GEN-DURDATA,PRFG,int,60,65,,1,1,7,1,1,7,,"*** PRFG is a flag which governs the quantity of information printed out. A
*** value of 1 results in minimal (basic) output. Increasing the value (up
*** to the maximum of 7) results in increased detail of output."
DURANL,GEN-DURDATA,PUNIT,int,65,70,,6,1,99,6,1,99,,"*** PUNIT is the Fortran unit no. to which the (printed) output of the
*** duration analysis operation will be routed."
DURANL,GEN-DURDATA,LCNUM,int,70,75,,0,0,5,0,0,5,,"*** LCNUM indicates the number of lethal concentration curves to be used in
*** the analysis. A zero means no LC analysis is to be performed."
DURANL,GEN-DURDATA,LCOUT,int,75,80,,0,0,1,0,0,1,,"*** LCOUT is a flag which governs the printout of intermediate lethal event
*** information (1-on)."
DURANL,LCONC,OPNID,int,0,5,,,,,,,,,*** DURANL to which these data apply.
DURANL,LCONC,OPNIDLAST,int,5,10,,,,,,,,,*** DURANL to which these data apply.
DURANL,LCONC,LCONC1,float,10,20,,0,,,0,,,,"*** LCONC(1-10) is an array which contains the NDUR different lethal levels
*** which are used in a lethal concentration analysis."
DURANL,LCONC,LCONC2,float,20,30,,0,,,0,,,,
DURANL,LCONC,LCONC3,float,30,40,,0,,,0,,,,
DURANL,LCONC,LCONC4,float,40,50,,0,,,0,,,,
DURANL,LCONC,LCONC5,float,50,60,,0,,,0,,,,
DURANL,LCONC,LCONC6,float,60,70,,0,,,0,,,,
DURANL,LCONC,LCONC7,float,70,80,,0,,,0,,,,
DURANL,LEVELS,OPNID,int,0,5,,,,,,,,,*** DURANL to which these data apply.
DURANL,LEVELS,OPNIDLAST,int,5,10,,,,,,,,,*** DURANL to which these data apply.
DURANL,LEVELS,LEVEL2,float,10,15,,0,,,0,,,,"*** LEVEL(2thru21) contains the 20 possible ""levels"" for which the input
*** time series will be analyzed. (LEVEL(1) and LEVEL(22) are reserved for
*** system use and this does not affect the user since he can only specify
*** LEVEL(2thru21)). The actual no. of levels (NLEV) was specified by the
*** user in Table-type GEN-DURDATA."
DURANL,LEVELS,LEVEL3,float,15,20,,0,,,0,,,,
DURANL,LEVELS,LEVEL4,float,20,25,,0,,,0,,,,
DURANL,LEVELS,LEVEL5,float,25,30,,0,,,0,,,,
DURANL,LEVELS,LEVEL6,float,30,35,,0,,,0,,,,
DURANL,LEVELS,LEVEL7,float,35,40,,0,,,0,,,,
DURANL,LEVELS,LEVEL8,float,40,45,,0,,,0,,,,
DURANL,LEVELS,LEVEL9,float,45,50,,0,,,0,,,,
DURANL,LEVELS,LEVE10,float,50,55,,0,,,0,,,,
DURANL,LEVELS,LEVE11,float,55,60,,0,,,0,,,,
DURANL,LEVELS,LEVE12,float,60,65,,0,,,0,,,,
DURANL,LEVELS,LEVE13,float,65,70,,0,,,0,,,,
DURANL,LEVELS,LEVE14,float,70,75,,0,,,0,,,,
DURANL,LEVELS,LEVE15,float,75,80,,0,,,0,,,,
DURANL,SEASON,OPNID,int,0,5,,,,,,,,,*** DURANL to which these data apply.
DURANL,SEASON,OPNIDLAST,int,5,10,,,,,,,,,*** DURANL to which these data apply.
DURANL,SEASON,SESON1,int,14,18,,1,1,,1,1,,,*** Allow this value to default.
DURANL,SEASON,SESON2,int,19,21,,1,1,12,1,1,12,,"*** SMON is the starting month for the ""analysis season""."
DURANL,SEASON,SESON3,int,22,24,,1,1,31,1,1,31,,"*** SDAY is the starting day for the ""analysis season""."
DURANL,SEASON,SESON4,int,25,27,,0,0,23,0,0,23,,"*** SHOUR is the starting hour for the ""analysis season""."
DURANL,SEASON,SESON5,int,28,30,,0,0,59,0,0,59,,"*** SMIN is the starting minute for the ""analysis season""."
DURANL,SEASON,SESOE1,int,34,38,,1,1,,1,1,,,*** Allow this value to default.
DURANL,SEASON,SESOE2,int,39,41,,12,1,12,12,1,12,,"*** EMON is the ending month for the ""analysis season""."
DURANL,SEASON,SESOE3,int,42,44,,31,1,31,31,1,31,,"*** EDAY is the ending day for the ""analysis season""."
DURANL,SEASON,SESOE4,int,45,47,,24,0,24,24,0,24,,"*** EHOUR is the ending hour for the ""analysis season"". Default value is 24
*** only if EMIN is zero."
DURANL,SEASON,SESOE5,int,48,50,,0,0,59,0,0,59,,"*** EMIN is the ending minute for the ""analysis season""."
EXT SOURCES,,SVOL,string,0,6,,,,,,,,"['WDM', 'WDM1', 'WDM2', 'WDM3', 'WDM4', 'DSS', 'SEQ']",*** External source volume.
EXT SOURCES,,SVOLNO,int,6,10,,,1,,,1,,,*** Dataset No. (TVOL = TSS or WDM); or Fortran unit No. (TVOL = SEQ)
EXT SOURCES,,SMEMN,string,11,15,,,,,,,,,"*** Dataset name (TVOL = TSS); or Dataset TSTYP attribute (TVOL = WDM).
*** SFCLAS is a string indicating the class of format used in the sequential
*** file."
EXT SOURCES,,QLFG,int,17,19,,31,0,31,31,0,31,,"*** Quality-of-data flag (SVOL = WDM); specifies the minimum quality WDMS
*** data which will be accepted by HSPF; valid values = 0-31. Identifies an
*** object-time format supplied in the FORMATS Block."
EXT SOURCES,,SSYST,string,20,24,ENGL,,,,,,,"['ENGL', 'METR']","*** Unit system of data in the source (SVOL = SEQ or WDM); valid values ENGL
*** and METR."
EXT SOURCES,,SGAPST,string,24,28,,,,,,,,"['ZERO', 'UNDF', 'DEF', '']","*** String indicating how missing ""cards"" in the sequential file, or WDMS
*** data having insufficient 'quality' will be regarded. Used in SVOL=SEQ or
*** WDM."
EXT SOURCES,,MFACTOR,float,28,38,,1,,,1,,,,"*** The factor by which data from the source will be multiplied before being
*** added to the target."
EXT SOURCES,,TRAN,string,38,42,,,,,,,,"['SAME', 'AVER', 'DIV', 'INTP', 'LAST', 'MAX', 'MIN', 'SUM', 'DEF', '']","*** String indicating which transformation function to use in transf time
*** series from source to target."
EXT SOURCES,,TVOL,string,43,49,,,,,,,,"['PERLND', 'IMPLND', 'RCHRES', 'COPY', 'PLTGEN', 'DISPLY', 'DURANL', 'GENER', 'MUTSIN']",*** Operation-type of the target opn.
EXT SOURCES,,TOPFST,int,50,54,,,1,,,1,,,*** TOPFST is the first target Operation-type No.
EXT SOURCES,,TOPLST,int,54,58,,,1,,,1,,,*** TOPFST is the first target Operation-type No.
EXT SOURCES,,TGRPN,string,58,64,,,,,,,,,*** Group to which the target time series belongs.
EXT SOURCES,,TMEMN,string,65,71,,,,,,,,,"*** Target member name. Default: all members. Refer to Time Series Catalog
*** for more information."
EXT SOURCES,,TMEMSB1,string,71,73,1,,,,,,,,*** Target member name first subscript.
EXT SOURCES,,TMEMSB2,string,73,75,1,,,,,,,,*** Target member name second subscript.
EXT SOURCES,,TMEMSB,string,71,75,,,,,,,,,*** Target member name second subscript.
EXT TARGETS,,SVOL,string,0,6,,,,,,,,"['PERLND', 'IMPLND', 'RCHRES', 'COPY', 'PLTGEN', 'DISPLY', 'DURANL', 'GENER', 'MUTSIN']",*** Operation-type of the source opn.
EXT TARGETS,,SVOLNO,int,6,10,,,1,,,1,,,*** Source Operation-type No.
EXT TARGETS,,SGRPN,string,11,17,,,,,,,,,*** Group to which the source time series belongs.
EXT TARGETS,,SMEMN,string,18,24,,,,,,,,,"*** Source member name. Default: all members. Refer to time series catalogue
*** for more information."
EXT TARGETS,,SMEMSB1,string,24,26,1,,,,,,,,*** Source member name first subscript.
EXT TARGETS,,SMEMSB2,string,26,28,1,,,,,,,,*** Source member name second subscript.
EXT TARGETS,,MFACTOR,float,28,38,,1,,,1,,,,"*** The factor by which data from the source will be multiplied before being
*** added to the target."
EXT TARGETS,,TRAN,string,38,42,,,,,,,,"['SAME', 'AVER', 'DIV', 'INTP', 'LAST', 'MAX', 'MIN', 'SUM', 'DEF', '']","*** String indicating which transformation function to use in transferring
*** time series from source to target."
EXT TARGETS,,TVOL,string,43,49,,,,,,,,"['WDM', 'WDM1', 'WDM2', 'WDM3', 'WDM4', 'DSS']",*** External target volume.
EXT TARGETS,,TVOLNO,string,49,53,,,,,,,,,*** Dataset Number.
EXT TARGETS,,TMEMN,string,54,58,,,,,,,,,*** Dataset name or dataset TSTYP attribute.
EXT TARGETS,,QLFG,int,60,62,,0,0,31,0,0,31,,"*** Quality-of-data (TVOL=WDM); specifies the quality tag to be attached to
*** data placed in a WDMS dataset."
EXT TARGETS,,TSYST,string,63,67,ENGL,,,,,,,"['ENGL', 'METR']",*** Unit system of data to be written to WDM dataset.
EXT TARGETS,,AGGST,string,68,72,,,,,,,,"['AGGR', 'DEF', '']","*** String indicating whether the data should be aggregated when placed in a
*** WDMS dataset having a timestep greater than the source timestep. Valid
*** value is AGG; default value is no aggregation."
EXT TARGETS,,AMDST,string,73,77,,,,,,,,"['ADD', 'INS', 'REPL']","*** String indicating how the target dataset is to be accessed. Valid values
*** are: ADD, INS, and REP for the TSS file; and ADD or REP for a WDMS
*** file."
FILES,,FTYPE,string,0,6,,,,,,,,"['BINO', 'MESSU', 'WDM', 'WDM1', 'WDM2', 'WDM3', 'WDM4', 'DSS1', 'DSS2', 'DSS3', 'DSS4', 'DSS5', 'FEQTSF', 'PESTSU', '']",
FILES,,FUNIT,int,8,13,,,1,98,,1,98,,
FILES,,FNAME,string,16,80,,,,,,,,,
FTABLES,FTABLE,Depth,float,0,10,,0,0,,0,0,,,
FTABLES,FTABLE,Area,float,10,20,,0,0,,0,0,,,
FTABLES,FTABLE,Volume,float,20,30,,0,0,,0,0,,,
FTABLES,FTABLE,Disch1,float,30,40,,0,0,,0,0,,,
FTABLES,FTABLE,Disch2,float,40,50,,0,0,,0,0,,,
FTABLES,FTABLE,Disch3,float,50,60,,0,0,,0,0,,,
FTABLES,FTABLE,Disch4,float,60,70,,0,0,,0,0,,,
FTABLES,FTABLE,Disch5,float,70,80,,0,0,,0,0,,,
FTABLES,FTABLE,rows,int,80,90,,,,,,,,,
FTABLES,FTABLE,cols,int,90,100,,,,,,,,,
GENER,COEFFS,OPNID,int,0,5,,,,,,,,,*** GENER operations to which these data apply.
GENER,COEFFS,OPNIDLAST,int,5,10,,,,,,,,,*** GENER operations to which these data apply.
GENER,COEFFS,K1,float,10,20,,0,,,0,,,,"*** K(1) - K(NTERMS) are the coefficients in the power function. This table
*** is only relevant if OPCODE=8."
GENER,COEFFS,K2,float,20,30,,0,,,0,,,,
GENER,COEFFS,K3,float,30,40,,0,,,0,,,,
GENER,COEFFS,K4,float,40,50,,0,,,0,,,,
GENER,COEFFS,K5,float,50,60,,0,,,0,,,,
GENER,COEFFS,K6,float,60,70,,0,,,0,,,,
GENER,COEFFS,K7,float,70,80,,0,,,0,,,,
